,0,1,2,3
8442,45.0,50.0,53.0,80.0
8443,45.0,50.0,54.0,-1.0
8444,45.0,50.0,54.0,57.0
8445,45.0,50.0,54.0,60.0
8446,45.0,50.0,55.0,-1.0
8447,45.0,50.0,55.0,56.0
8448,45.0,50.0,55.0,57.0
8449,45.0,50.0,55.0,58.0
8450,45.0,50.0,55.0,59.0
8451,45.0,50.0,55.0,62.0
8452,45.0,50.0,55.0,67.0
8453,45.0,50.0,56.0,68.0
8454,45.0,50.0,57.0,-1.0
8455,45.0,50.0,57.0,59.0
8456,45.0,50.0,57.0,60.0
8457,45.0,50.0,57.0,61.0
8458,45.0,50.0,57.0,62.0
8459,45.0,50.0,57.0,65.0
8460,45.0,50.0,57.0,66.0
8461,45.0,50.0,57.0,67.0
8462,45.0,50.0,57.0,69.0
8463,45.0,50.0,57.0,70.0
8464,45.0,50.0,57.0,74.0
8465,45.0,50.0,57.0,77.0
8466,45.0,50.0,57.0,81.0
8467,45.0,50.0,57.0,82.0
8468,45.0,50.0,58.0,-1.0
8469,45.0,50.0,58.0,60.0
8470,45.0,50.0,58.0,72.0
8471,45.0,50.0,59.0,-1.0
8472,45.0,50.0,60.0,-1.0
8473,45.0,50.0,60.0,62.0
8474,45.0,50.0,60.0,65.0
8475,45.0,50.0,60.0,68.0
8476,45.0,50.0,60.0,69.0
8477,45.0,50.0,60.0,70.0
8478,45.0,50.0,60.0,72.0
8479,45.0,50.0,60.0,74.0
8480,45.0,50.0,60.0,77.0
8481,45.0,50.0,60.0,79.0
8482,45.0,50.0,60.0,80.0
8483,45.0,50.0,60.0,81.0
8484,45.0,50.0,60.0,82.0
8485,45.0,50.0,62.0,-1.0
8486,45.0,50.0,62.0,64.0
8487,45.0,50.0,62.0,65.0
8488,45.0,50.0,62.0,67.0
8489,45.0,50.0,62.0,69.0
8490,45.0,50.0,62.0,70.0
8491,45.0,50.0,62.0,74.0
8492,45.0,50.0,62.0,76.0
8493,45.0,50.0,62.0,77.0
8494,45.0,50.0,62.0,81.0
8495,45.0,50.0,62.0,82.0
8496,45.0,50.0,63.0,-1.0
8497,45.0,50.0,64.0,-1.0
8498,45.0,50.0,64.0,65.0
8499,45.0,50.0,65.0,-1.0
8500,45.0,50.0,65.0,67.0
8501,45.0,50.0,65.0,69.0
8502,45.0,50.0,65.0,76.0
8503,45.0,50.0,65.0,77.0
8504,45.0,50.0,66.0,-1.0
8505,45.0,50.0,67.0,-1.0
8506,45.0,50.0,68.0,-1.0
8507,45.0,50.0,69.0,-1.0
8508,45.0,50.0,69.0,74.0
8509,45.0,50.0,70.0,-1.0
8510,45.0,50.0,72.0,-1.0
8511,45.0,50.0,74.0,-1.0
8512,45.0,50.0,76.0,-1.0
8513,45.0,50.0,77.0,-1.0
8514,45.0,50.0,79.0,-1.0
8515,45.0,50.0,80.0,-1.0
8516,45.0,50.0,81.0,-1.0
8517,45.0,50.0,82.0,-1.0
8518,45.0,51.0,-1.0,-1.0
8519,45.0,51.0,52.0,-1.0
8520,45.0,51.0,52.0,55.0
8521,45.0,51.0,52.0,57.0
8522,45.0,51.0,52.0,63.0
8523,45.0,51.0,53.0,-1.0
8524,45.0,51.0,55.0,57.0
8525,45.0,51.0,57.0,-1.0
8526,45.0,51.0,57.0,63.0
8527,45.0,51.0,57.0,69.0
8528,45.0,51.0,58.0,-1.0
8529,45.0,51.0,59.0,-1.0
8530,45.0,51.0,61.0,-1.0
8531,45.0,51.0,62.0,-1.0
8532,45.0,51.0,64.0,-1.0
8533,45.0,51.0,70.0,-1.0
8534,45.0,52.0,-1.0,-1.0
8535,45.0,52.0,53.0,-1.0
8536,45.0,52.0,53.0,57.0
8537,45.0,52.0,53.0,62.0
8538,45.0,52.0,54.0,-1.0
8539,45.0,52.0,54.0,55.0
8540,45.0,52.0,54.0,57.0
8541,45.0,52.0,55.0,-1.0
8542,45.0,52.0,55.0,57.0
8543,45.0,52.0,55.0,59.0
8544,45.0,52.0,55.0,60.0
8545,45.0,52.0,55.0,61.0
8546,45.0,52.0,56.0,57.0
8547,45.0,52.0,56.0,59.0
8548,45.0,52.0,56.0,61.0
8549,45.0,52.0,56.0,68.0
8550,45.0,52.0,57.0,-1.0
8551,45.0,52.0,57.0,59.0
8552,45.0,52.0,57.0,60.0
8553,45.0,52.0,57.0,61.0
8554,45.0,52.0,57.0,62.0
8555,45.0,52.0,57.0,63.0
8556,45.0,52.0,57.0,64.0
8557,45.0,52.0,57.0,65.0
8558,45.0,52.0,57.0,66.0
8559,45.0,52.0,57.0,67.0
8560,45.0,52.0,57.0,68.0
8561,45.0,52.0,57.0,69.0
8562,45.0,52.0,57.0,71.0
8563,45.0,52.0,57.0,72.0
8564,45.0,52.0,57.0,73.0
8565,45.0,52.0,57.0,74.0
8566,45.0,52.0,57.0,76.0
8567,45.0,52.0,57.0,77.0
8568,45.0,52.0,57.0,78.0
8569,45.0,52.0,57.0,79.0
8570,45.0,52.0,57.0,81.0
8571,45.0,52.0,57.0,84.0
8572,45.0,52.0,58.0,-1.0
8573,45.0,52.0,58.0,64.0
8574,45.0,52.0,59.0,-1.0
8575,45.0,52.0,59.0,60.0
8576,45.0,52.0,59.0,64.0
8577,45.0,52.0,59.0,74.0
8578,45.0,52.0,60.0,-1.0
8579,45.0,52.0,60.0,64.0
8580,45.0,52.0,60.0,67.0
8581,45.0,52.0,60.0,76.0
8582,45.0,52.0,61.0,-1.0
8583,45.0,52.0,62.0,-1.0
8584,45.0,52.0,62.0,64.0
8585,45.0,52.0,62.0,77.0
8586,45.0,52.0,63.0,-1.0
8587,45.0,52.0,64.0,-1.0
8588,45.0,52.0,64.0,69.0
8589,45.0,52.0,64.0,71.0
8590,45.0,52.0,64.0,72.0
8591,45.0,52.0,64.0,73.0
8592,45.0,52.0,64.0,77.0
8593,45.0,52.0,65.0,-1.0
8594,45.0,52.0,66.0,-1.0
8595,45.0,52.0,67.0,-1.0
8596,45.0,52.0,67.0,79.0
8597,45.0,52.0,68.0,-1.0
8598,45.0,52.0,68.0,73.0
8599,45.0,52.0,69.0,-1.0
8600,45.0,52.0,69.0,76.0
8601,45.0,52.0,72.0,-1.0
8602,45.0,52.0,75.0,-1.0
8603,45.0,52.0,76.0,-1.0
8604,45.0,52.0,77.0,-1.0
8605,45.0,52.0,79.0,-1.0
8606,45.0,52.0,80.0,-1.0
8607,45.0,52.0,81.0,-1.0
8608,45.0,53.0,-1.0,-1.0
8609,45.0,53.0,54.0,58.0
8610,45.0,53.0,55.0,-1.0
8611,45.0,53.0,55.0,62.0
8612,45.0,53.0,55.0,65.0
8613,45.0,53.0,57.0,-1.0
8614,45.0,53.0,57.0,60.0
8615,45.0,53.0,57.0,61.0
8616,45.0,53.0,57.0,69.0
8617,45.0,53.0,57.0,74.0
8618,45.0,53.0,57.0,76.0
8619,45.0,53.0,57.0,77.0
8620,45.0,53.0,60.0,-1.0
8621,45.0,53.0,64.0,-1.0
8622,45.0,53.0,71.0,83.0
8623,45.0,54.0,-1.0,-1.0
8624,45.0,54.0,55.0,57.0
8625,45.0,54.0,55.0,59.0
8626,45.0,54.0,57.0,60.0
8627,45.0,54.0,57.0,61.0
8628,45.0,54.0,57.0,62.0
8629,45.0,54.0,57.0,64.0
8630,45.0,54.0,57.0,66.0
8631,45.0,54.0,57.0,67.0
8632,45.0,54.0,59.0,-1.0
8633,45.0,54.0,59.0,63.0
8634,45.0,54.0,59.0,66.0
8635,45.0,54.0,61.0,66.0
8636,45.0,54.0,64.0,-1.0
8637,45.0,54.0,64.0,73.0
8638,45.0,54.0,67.0,-1.0
8639,45.0,55.0,-1.0,-1.0
8640,45.0,55.0,57.0,-1.0
8641,45.0,55.0,57.0,61.0
8642,45.0,55.0,57.0,62.0
8643,45.0,55.0,57.0,64.0
8644,45.0,55.0,57.0,66.0
8645,45.0,55.0,58.0,-1.0
8646,45.0,55.0,59.0,-1.0
8647,45.0,55.0,60.0,-1.0
8648,45.0,55.0,60.0,64.0
8649,45.0,55.0,61.0,65.0
8650,45.0,55.0,62.0,-1.0
8651,45.0,55.0,64.0,-1.0
8652,45.0,55.0,64.0,73.0
8653,45.0,55.0,69.0,-1.0
8654,45.0,56.0,-1.0,-1.0
8655,45.0,56.0,59.0,64.0
8656,45.0,56.0,60.0,-1.0
8657,45.0,56.0,61.0,66.0
8658,45.0,57.0,-1.0,-1.0
8659,45.0,57.0,58.0,-1.0
8660,45.0,57.0,59.0,-1.0
8661,45.0,57.0,60.0,-1.0
8662,45.0,57.0,60.0,64.0
8663,45.0,57.0,61.0,-1.0
8664,45.0,57.0,61.0,64.0
8665,45.0,57.0,62.0,-1.0
8666,45.0,57.0,62.0,64.0
8667,45.0,57.0,62.0,65.0
8668,45.0,57.0,63.0,-1.0
8669,45.0,57.0,64.0,-1.0
8670,45.0,57.0,64.0,67.0
8671,45.0,57.0,64.0,69.0
8672,45.0,57.0,64.0,71.0
8673,45.0,57.0,64.0,73.0
8674,45.0,57.0,65.0,-1.0
8675,45.0,57.0,66.0,-1.0
8676,45.0,57.0,67.0,-1.0
8677,45.0,57.0,69.0,-1.0
8678,45.0,57.0,70.0,-1.0
8679,45.0,57.0,71.0,75.0
8680,45.0,57.0,72.0,-1.0
8681,45.0,57.0,73.0,76.0
8682,45.0,57.0,74.0,-1.0
8683,45.0,57.0,75.0,78.0
8684,45.0,57.0,76.0,-1.0
8685,45.0,57.0,76.0,80.0
8686,45.0,57.0,77.0,-1.0
8687,45.0,58.0,-1.0,-1.0
8688,45.0,58.0,62.0,-1.0
8689,45.0,58.0,69.0,-1.0
8690,45.0,59.0,-1.0,-1.0
8691,45.0,59.0,60.0,-1.0
8692,45.0,59.0,60.0,64.0
8693,45.0,59.0,61.0,66.0
8694,45.0,59.0,63.0,-1.0
8695,45.0,59.0,63.0,66.0
8696,45.0,59.0,64.0,-1.0
8697,45.0,59.0,64.0,66.0
8698,45.0,59.0,64.0,67.0
8699,45.0,59.0,66.0,71.0
8700,45.0,60.0,-1.0,-1.0
8701,45.0,60.0,64.0,-1.0
8702,45.0,60.0,64.0,67.0
8703,45.0,60.0,64.0,69.0
8704,45.0,60.0,65.0,-1.0
8705,45.0,60.0,69.0,-1.0
8706,45.0,60.0,76.0,-1.0
8707,45.0,61.0,-1.0,-1.0
8708,45.0,61.0,64.0,-1.0
8709,45.0,61.0,66.0,-1.0
8710,45.0,61.0,66.0,69.0
8711,45.0,61.0,67.0,-1.0
8712,45.0,61.0,69.0,-1.0
8713,45.0,62.0,-1.0,-1.0
8714,45.0,62.0,64.0,69.0
8715,45.0,62.0,65.0,-1.0
8716,45.0,62.0,66.0,-1.0
8717,45.0,62.0,69.0,-1.0
8718,45.0,62.0,69.0,93.0
8719,45.0,62.0,70.0,-1.0
8720,45.0,62.0,93.0,-1.0
8721,45.0,63.0,-1.0,-1.0
8722,45.0,63.0,86.0,-1.0
8723,45.0,64.0,-1.0,-1.0
8724,45.0,64.0,65.0,70.0
8725,45.0,64.0,66.0,-1.0
8726,45.0,64.0,67.0,-1.0
8727,45.0,64.0,67.0,71.0
8728,45.0,64.0,69.0,-1.0
8729,45.0,64.0,69.0,72.0
8730,45.0,64.0,71.0,-1.0
8731,45.0,64.0,72.0,-1.0
8732,45.0,64.0,73.0,-1.0
8733,45.0,64.0,73.0,76.0
8734,45.0,65.0,-1.0,-1.0
8735,45.0,65.0,69.0,-1.0
8736,45.0,65.0,70.0,-1.0
8737,45.0,66.0,-1.0,-1.0
8738,45.0,66.0,71.0,-1.0
8739,45.0,66.0,78.0,-1.0
8740,45.0,67.0,-1.0,-1.0
8741,45.0,67.0,71.0,-1.0
8742,45.0,67.0,73.0,-1.0
8743,45.0,69.0,-1.0,-1.0
8744,45.0,69.0,71.0,-1.0
8745,45.0,69.0,72.0,-1.0
8746,45.0,69.0,73.0,76.0
8747,45.0,69.0,74.0,-1.0
8748,45.0,69.0,81.0,-1.0
8749,45.0,70.0,72.0,-1.0
8750,45.0,70.0,74.0,-1.0
8751,45.0,71.0,-1.0,-1.0
8752,45.0,72.0,-1.0,-1.0
8753,45.0,73.0,-1.0,-1.0
8754,45.0,74.0,-1.0,-1.0
8755,45.0,75.0,-1.0,-1.0
8756,45.0,76.0,-1.0,-1.0
8757,45.0,77.0,-1.0,-1.0
8758,45.0,77.0,89.0,-1.0
8759,45.0,78.0,-1.0,-1.0
8760,45.0,79.0,-1.0,-1.0
8761,45.0,79.0,91.0,-1.0
8762,45.0,81.0,-1.0,-1.0
8763,45.0,86.0,-1.0,-1.0
8764,46.0,-1.0,-1.0,-1.0
8765,46.0,47.0,-1.0,-1.0
8766,46.0,47.0,49.0,-1.0
8767,46.0,47.0,53.0,54.0
8768,46.0,47.0,53.0,58.0
8769,46.0,47.0,54.0,-1.0
8770,46.0,47.0,54.0,59.0
8771,46.0,47.0,54.0,64.0
8772,46.0,47.0,58.0,59.0
8773,46.0,47.0,76.0,-1.0
8774,46.0,48.0,49.0,-1.0
8775,46.0,48.0,49.0,55.0
8776,46.0,48.0,50.0,55.0
8777,46.0,48.0,52.0,55.0
8778,46.0,48.0,53.0,-1.0
8779,46.0,48.0,53.0,55.0
8780,46.0,48.0,53.0,58.0
8781,46.0,48.0,53.0,65.0
8782,46.0,48.0,55.0,-1.0
8783,46.0,48.0,55.0,58.0
8784,46.0,48.0,55.0,59.0
8785,46.0,48.0,55.0,60.0
8786,46.0,48.0,55.0,64.0
8787,46.0,48.0,55.0,67.0
8788,46.0,48.0,57.0,64.0
8789,46.0,48.0,58.0,-1.0
8790,46.0,48.0,59.0,-1.0
8791,46.0,48.0,60.0,-1.0
8792,46.0,48.0,75.0,-1.0
8793,46.0,48.0,78.0,-1.0
8794,46.0,49.0,-1.0,-1.0
8795,46.0,49.0,50.0,-1.0
8796,46.0,49.0,51.0,58.0
8797,46.0,49.0,53.0,-1.0
8798,46.0,49.0,53.0,56.0
8799,46.0,49.0,53.0,58.0
8800,46.0,49.0,53.0,60.0
8801,46.0,49.0,54.0,-1.0
8802,46.0,49.0,56.0,-1.0
8803,46.0,49.0,56.0,60.0
8804,46.0,49.0,56.0,61.0
8805,46.0,49.0,57.0,-1.0
8806,46.0,49.0,58.0,-1.0
8807,46.0,49.0,66.0,-1.0
8808,46.0,50.0,-1.0,-1.0
8809,46.0,50.0,51.0,53.0
8810,46.0,50.0,51.0,57.0
8811,46.0,50.0,51.0,65.0
8812,46.0,50.0,53.0,-1.0
8813,46.0,50.0,53.0,57.0
8814,46.0,50.0,53.0,58.0
8815,46.0,50.0,54.0,-1.0
8816,46.0,50.0,55.0,-1.0
8817,46.0,50.0,55.0,58.0
8818,46.0,50.0,55.0,62.0
8819,46.0,50.0,56.0,62.0
8820,46.0,50.0,57.0,-1.0
8821,46.0,50.0,57.0,62.0
8822,46.0,50.0,57.0,69.0
8823,46.0,50.0,58.0,-1.0
8824,46.0,50.0,58.0,62.0
8825,46.0,50.0,58.0,70.0
8826,46.0,50.0,60.0,-1.0
8827,46.0,50.0,62.0,-1.0
8828,46.0,50.0,67.0,-1.0
8829,46.0,50.0,70.0,-1.0
8830,46.0,50.0,74.0,-1.0
8831,46.0,50.0,76.0,-1.0
8832,46.0,50.0,77.0,-1.0
8833,46.0,51.0,-1.0,-1.0
8834,46.0,51.0,53.0,-1.0
8835,46.0,51.0,53.0,56.0
8836,46.0,51.0,53.0,58.0
8837,46.0,51.0,54.0,-1.0
8838,46.0,51.0,56.0,-1.0
8839,46.0,51.0,57.0,-1.0
8840,46.0,51.0,58.0,-1.0
8841,46.0,51.0,58.0,60.0
8842,46.0,51.0,58.0,61.0
8843,46.0,51.0,58.0,62.0
8844,46.0,51.0,58.0,63.0
8845,46.0,51.0,58.0,65.0
8846,46.0,51.0,58.0,67.0
8847,46.0,51.0,58.0,68.0
8848,46.0,51.0,58.0,69.0
8849,46.0,51.0,58.0,70.0
8850,46.0,51.0,58.0,82.0
8851,46.0,51.0,60.0,63.0
8852,46.0,51.0,62.0,-1.0
8853,46.0,51.0,62.0,63.0
8854,46.0,51.0,62.0,64.0
8855,46.0,51.0,62.0,65.0
8856,46.0,51.0,62.0,67.0
8857,46.0,51.0,62.0,68.0
8858,46.0,51.0,62.0,69.0
8859,46.0,51.0,62.0,70.0
8860,46.0,51.0,63.0,-1.0
8861,46.0,51.0,63.0,65.0
8862,46.0,51.0,63.0,67.0
8863,46.0,51.0,63.0,69.0
8864,46.0,51.0,64.0,-1.0
8865,46.0,51.0,65.0,-1.0
8866,46.0,51.0,67.0,-1.0
8867,46.0,51.0,69.0,-1.0
8868,46.0,52.0,-1.0,-1.0
8869,46.0,52.0,53.0,58.0
8870,46.0,52.0,53.0,67.0
8871,46.0,52.0,56.0,59.0
8872,46.0,52.0,57.0,-1.0
8873,46.0,52.0,58.0,-1.0
8874,46.0,52.0,59.0,64.0
8875,46.0,52.0,62.0,-1.0
8876,46.0,52.0,65.0,-1.0
8877,46.0,52.0,66.0,-1.0
8878,46.0,53.0,-1.0,-1.0
8879,46.0,53.0,54.0,-1.0
8880,46.0,53.0,54.0,57.0
8881,46.0,53.0,54.0,58.0
8882,46.0,53.0,54.0,62.0
8883,46.0,53.0,54.0,65.0
8884,46.0,53.0,55.0,-1.0
8885,46.0,53.0,55.0,58.0
8886,46.0,53.0,55.0,60.0
8887,46.0,53.0,55.0,62.0
8888,46.0,53.0,55.0,71.0
8889,46.0,53.0,56.0,-1.0
8890,46.0,53.0,56.0,58.0
8891,46.0,53.0,56.0,61.0
8892,46.0,53.0,56.0,62.0
8893,46.0,53.0,57.0,58.0
8894,46.0,53.0,57.0,62.0
8895,46.0,53.0,58.0,-1.0
8896,46.0,53.0,58.0,60.0
8897,46.0,53.0,58.0,61.0
8898,46.0,53.0,58.0,62.0
8899,46.0,53.0,58.0,63.0
8900,46.0,53.0,58.0,64.0
8901,46.0,53.0,58.0,65.0
8902,46.0,53.0,58.0,66.0
8903,46.0,53.0,58.0,67.0
8904,46.0,53.0,58.0,68.0
8905,46.0,53.0,58.0,70.0
8906,46.0,53.0,58.0,72.0
8907,46.0,53.0,58.0,73.0
8908,46.0,53.0,58.0,74.0
8909,46.0,53.0,58.0,77.0
8910,46.0,53.0,59.0,67.0
8911,46.0,53.0,60.0,-1.0
8912,46.0,53.0,60.0,64.0
8913,46.0,53.0,60.0,65.0
8914,46.0,53.0,61.0,-1.0
8915,46.0,53.0,61.0,65.0
8916,46.0,53.0,62.0,-1.0
8917,46.0,53.0,63.0,-1.0
8918,46.0,53.0,63.0,65.0
8919,46.0,53.0,64.0,71.0
8920,46.0,53.0,65.0,-1.0
8921,46.0,53.0,65.0,67.0
8922,46.0,53.0,65.0,68.0
8923,46.0,53.0,65.0,70.0
8924,46.0,53.0,67.0,-1.0
8925,46.0,53.0,68.0,-1.0
8926,46.0,53.0,69.0,81.0
8927,46.0,53.0,70.0,-1.0
8928,46.0,53.0,70.0,77.0
8929,46.0,53.0,71.0,83.0
8930,46.0,53.0,72.0,-1.0
8931,46.0,53.0,74.0,-1.0
8932,46.0,53.0,75.0,-1.0
8933,46.0,53.0,77.0,-1.0
8934,46.0,53.0,78.0,-1.0
8935,46.0,54.0,-1.0,-1.0
8936,46.0,54.0,58.0,-1.0
8937,46.0,54.0,58.0,62.0
8938,46.0,54.0,58.0,65.0
8939,46.0,54.0,62.0,65.0
8940,46.0,54.0,66.0,-1.0
8941,46.0,54.0,68.0,80.0
8942,46.0,54.0,69.0,-1.0
8943,46.0,54.0,70.0,82.0
8944,46.0,55.0,-1.0,-1.0
8945,46.0,55.0,59.0,-1.0
8946,46.0,55.0,60.0,-1.0
8947,46.0,55.0,61.0,63.0
8948,46.0,55.0,62.0,-1.0
8949,46.0,55.0,64.0,-1.0
8950,46.0,55.0,65.0,-1.0
8951,46.0,55.0,78.0,-1.0
8952,46.0,56.0,-1.0,-1.0
8953,46.0,56.0,57.0,59.0
8954,46.0,56.0,59.0,64.0
8955,46.0,56.0,61.0,-1.0
8956,46.0,56.0,61.0,65.0
8957,46.0,56.0,63.0,-1.0
8958,46.0,56.0,64.0,68.0
8959,46.0,57.0,-1.0,-1.0
8960,46.0,57.0,58.0,-1.0
8961,46.0,57.0,60.0,64.0
8962,46.0,57.0,62.0,-1.0
8963,46.0,57.0,64.0,69.0
8964,46.0,57.0,70.0,-1.0
8965,46.0,58.0,-1.0,-1.0
8966,46.0,58.0,59.0,-1.0
8967,46.0,58.0,60.0,-1.0
8968,46.0,58.0,61.0,-1.0
8969,46.0,58.0,62.0,-1.0
8970,46.0,58.0,62.0,64.0
8971,46.0,58.0,62.0,65.0
8972,46.0,58.0,62.0,67.0
8973,46.0,58.0,62.0,69.0
8974,46.0,58.0,63.0,-1.0
8975,46.0,58.0,64.0,-1.0
8976,46.0,58.0,65.0,-1.0
8977,46.0,58.0,65.0,70.0
8978,46.0,58.0,67.0,-1.0
8979,46.0,58.0,70.0,-1.0
8980,46.0,58.0,73.0,-1.0
8981,46.0,58.0,77.0,-1.0
8982,46.0,58.0,82.0,-1.0
8983,46.0,59.0,-1.0,-1.0
8984,46.0,59.0,66.0,71.0
8985,46.0,59.0,71.0,-1.0
8986,46.0,60.0,-1.0,-1.0
8987,46.0,60.0,65.0,-1.0
8988,46.0,60.0,67.0,-1.0
8989,46.0,60.0,70.0,73.0
8990,46.0,60.0,72.0,-1.0
8991,46.0,60.0,73.0,-1.0
8992,46.0,61.0,-1.0,-1.0
8993,46.0,61.0,64.0,73.0
8994,46.0,61.0,69.0,73.0
8995,46.0,61.0,70.0,-1.0
8996,46.0,61.0,73.0,-1.0
8997,46.0,62.0,-1.0,-1.0
8998,46.0,62.0,65.0,-1.0
8999,46.0,62.0,70.0,-1.0
9000,46.0,62.0,74.0,-1.0
9001,46.0,63.0,-1.0,-1.0
9002,46.0,63.0,68.0,-1.0
9003,46.0,63.0,69.0,-1.0
9004,46.0,63.0,70.0,-1.0
9005,46.0,63.0,71.0,-1.0
9006,46.0,63.0,73.0,-1.0
9007,46.0,63.0,75.0,-1.0
9008,46.0,64.0,-1.0,-1.0
9009,46.0,64.0,66.0,73.0
9010,46.0,64.0,68.0,73.0
9011,46.0,64.0,70.0,-1.0
9012,46.0,64.0,71.0,-1.0
9013,46.0,64.0,76.0,-1.0
9014,46.0,65.0,-1.0,-1.0
9015,46.0,65.0,68.0,-1.0
9016,46.0,65.0,69.0,72.0
9017,46.0,65.0,70.0,-1.0
9018,46.0,65.0,70.0,72.0
9019,46.0,65.0,70.0,73.0
9020,46.0,65.0,72.0,-1.0
9021,46.0,65.0,73.0,-1.0
9022,46.0,66.0,-1.0,-1.0
9023,46.0,66.0,68.0,73.0
9024,46.0,66.0,69.0,-1.0
9025,46.0,66.0,73.0,-1.0
9026,46.0,66.0,76.0,-1.0
9027,46.0,66.0,78.0,-1.0
9028,46.0,67.0,-1.0,-1.0
9029,46.0,67.0,70.0,-1.0
9030,46.0,67.0,70.0,72.0
9031,46.0,67.0,72.0,-1.0
9032,46.0,67.0,76.0,-1.0
9033,46.0,67.0,79.0,-1.0
9034,46.0,68.0,-1.0,-1.0
9035,46.0,68.0,70.0,-1.0
9036,46.0,68.0,70.0,72.0
9037,46.0,68.0,70.0,73.0
9038,46.0,68.0,72.0,-1.0
9039,46.0,68.0,77.0,-1.0
9040,46.0,69.0,-1.0,-1.0
9041,46.0,69.0,73.0,-1.0
9042,46.0,69.0,81.0,-1.0
9043,46.0,70.0,-1.0,-1.0
9044,46.0,70.0,72.0,-1.0
9045,46.0,70.0,73.0,-1.0
9046,46.0,70.0,74.0,-1.0
9047,46.0,70.0,75.0,-1.0
9048,46.0,70.0,82.0,-1.0
9049,46.0,71.0,-1.0,-1.0
9050,46.0,71.0,76.0,-1.0
9051,46.0,71.0,83.0,-1.0
9052,46.0,72.0,-1.0,-1.0
9053,46.0,72.0,84.0,-1.0
9054,46.0,73.0,-1.0,-1.0
9055,46.0,74.0,-1.0,-1.0
9056,46.0,75.0,-1.0,-1.0
9057,46.0,75.0,79.0,-1.0
9058,46.0,76.0,-1.0,-1.0
9059,46.0,80.0,-1.0,-1.0
9060,46.0,88.0,-1.0,-1.0
9061,46.0,89.0,-1.0,-1.0
9062,47.0,-1.0,-1.0,-1.0
9063,47.0,48.0,-1.0,-1.0
9064,47.0,48.0,50.0,51.0
9065,47.0,48.0,50.0,57.0
9066,47.0,48.0,52.0,54.0
9067,47.0,48.0,53.0,54.0
9068,47.0,48.0,54.0,55.0
9069,47.0,48.0,54.0,59.0
9070,47.0,48.0,55.0,-1.0
9071,47.0,48.0,55.0,59.0
9072,47.0,48.0,55.0,60.0
9073,47.0,48.0,59.0,-1.0
9074,47.0,49.0,-1.0,-1.0
9075,47.0,49.0,50.0,52.0
9076,47.0,49.0,50.0,59.0
9077,47.0,49.0,51.0,-1.0
9078,47.0,49.0,51.0,54.0
9079,47.0,49.0,51.0,58.0
9080,47.0,49.0,52.0,-1.0
9081,47.0,49.0,52.0,56.0
9082,47.0,49.0,52.0,69.0
9083,47.0,49.0,52.0,71.0
9084,47.0,49.0,53.0,61.0
9085,47.0,49.0,54.0,59.0
9086,47.0,49.0,54.0,64.0
9087,47.0,49.0,56.0,59.0
9088,47.0,49.0,56.0,61.0
9089,47.0,49.0,61.0,-1.0
9090,47.0,50.0,-1.0,-1.0
9091,47.0,50.0,51.0,52.0
9092,47.0,50.0,51.0,54.0
9093,47.0,50.0,51.0,59.0
9094,47.0,50.0,52.0,-1.0
9095,47.0,50.0,52.0,54.0
9096,47.0,50.0,52.0,56.0
9097,47.0,50.0,52.0,57.0
9098,47.0,50.0,52.0,59.0
9099,47.0,50.0,52.0,62.0
9100,47.0,50.0,52.0,64.0
9101,47.0,50.0,53.0,-1.0
9102,47.0,50.0,53.0,71.0
9103,47.0,50.0,53.0,72.0
9104,47.0,50.0,53.0,74.0
9105,47.0,50.0,54.0,55.0
9106,47.0,50.0,54.0,57.0
9107,47.0,50.0,54.0,59.0
9108,47.0,50.0,55.0,-1.0
9109,47.0,50.0,55.0,59.0
9110,47.0,50.0,56.0,-1.0
9111,47.0,50.0,57.0,-1.0
9112,47.0,50.0,57.0,59.0
9113,47.0,50.0,57.0,62.0
9114,47.0,50.0,59.0,-1.0
9115,47.0,50.0,59.0,62.0
9116,47.0,51.0,-1.0,-1.0
9117,47.0,51.0,52.0,-1.0
9118,47.0,51.0,53.0,58.0
9119,47.0,51.0,54.0,-1.0
9120,47.0,51.0,54.0,58.0
9121,47.0,51.0,54.0,59.0
9122,47.0,51.0,54.0,63.0
9123,47.0,51.0,54.0,66.0
9124,47.0,51.0,54.0,71.0
9125,47.0,51.0,54.0,73.0
9126,47.0,51.0,54.0,78.0
9127,47.0,51.0,54.0,81.0
9128,47.0,51.0,56.0,-1.0
9129,47.0,51.0,56.0,59.0
9130,47.0,51.0,56.0,66.0
9131,47.0,51.0,56.0,73.0
9132,47.0,51.0,57.0,-1.0
9133,47.0,51.0,57.0,59.0
9134,47.0,51.0,58.0,-1.0
9135,47.0,51.0,58.0,59.0
9136,47.0,51.0,58.0,63.0
9137,47.0,51.0,59.0,-1.0
9138,47.0,51.0,61.0,-1.0
9139,47.0,51.0,62.0,-1.0
9140,47.0,51.0,63.0,-1.0
9141,47.0,51.0,63.0,78.0
9142,47.0,51.0,63.0,82.0
9143,47.0,51.0,63.0,83.0
9144,47.0,52.0,-1.0,-1.0
9145,47.0,52.0,54.0,56.0
9146,47.0,52.0,54.0,57.0
9147,47.0,52.0,54.0,59.0
9148,47.0,52.0,54.0,67.0
9149,47.0,52.0,55.0,-1.0
9150,47.0,52.0,55.0,59.0
9151,47.0,52.0,56.0,-1.0
9152,47.0,52.0,56.0,59.0
9153,47.0,52.0,56.0,64.0
9154,47.0,52.0,57.0,-1.0
9155,47.0,52.0,57.0,59.0
